lat,lng
41.7475933,-74.0868095
35.6684779,-88.7301525
39.654181,-79.9594886
39.5069974,-84.745231
43.0478261,-76.1432291
32.7307465,-97.1164013
41.3631426,-72.106068
40.875891,-81.4023356
39.8231401,-89.0466016
32.5909562,-85.4929785
28.5950986,-81.3509416
44.4582983,-93.161604
39.5445866,-119.8167317
37.2209494,-80.422801
39.8231401,-89.0466016
37.9700012,-87.5422973
42.724305,-84.4796047
39.9978764,-76.3541274
40.199814,-76.7310806
33.4706725,-81.9861463
47.1427431,-122.4407344
42.8711,-78.8593199
40.7388319,-73.9815337
42.6907733,-73.8279381
36.2139148,-81.6795209
29.9450835,-90.1261013
34.1378866,-118.1247032
35.1242857,-89.9360705
38.6682669,-90.3230807
33.7700012,-84.3811458
40.1984632,-85.4136959
30.6096445,-96.3395921
30.6954595,-88.174414
39.9795244,-75.145782
37.7717185,-122.4438929
30.6096445,-96.3395921
33.4528292,-112.0685027
33.4706725,-81.9861463
31.5470221,-97.1243287
31.5470221,-97.1243287
42.3476181,-71.1002881
34.1378866,-118.1247032
33.1352287,-117.1610333
35.9992263,-78.9472089
34.3334469,-82.387902
40.5102643,-88.9979584
41.2953126,-89.0595266
38.7881062,-90.4974359
39.5069974,-84.745231
44.0153371,-73.16734
40.8411396,-74.2080102
40.8411396,-74.2080102
40.7322535,-73.9874105
36.1198996,-97.0888415
38.4001474,-75.632447
40.7989735,-76.8621935
39.3929109,-76.6080554
38.9043608,-104.7637619
39.2546062,-76.7120064
47.2627842,-122.4814616
27.926156,-82.4563199
41.6735366,-83.624201
47.6508882,-122.3084023
37.7840208,-79.4428157
37.2209494,-80.422801
37.2209494,-80.422801
44.8484524,-123.2339888
39.7017383,-75.1195107
34.2163937,-119.0376023
38.5678631,-121.4399041
37.0672839,-76.514138
34.680476,-82.8391552
32.4259367,-81.7828033
32.4259367,-81.7828033
39.3292396,-82.1012554
47.6087583,-122.2964235
43.0478261,-76.1432291
19.7241106,-155.0868193
27.926156,-82.4563199
27.926156,-82.4563199
27.926156,-82.4563199
27.926156,-82.4563199
44.0291228,-88.4984991
39.5069974,-84.745231
32.2777551,-106.7455792
40.5203157,-78.4524591
40.7213264,-73.7941163
33.7539971,-84.412014
38.3031837,-77.4605399
35.3064021,-80.7332216
37.9344448,-87.6778378
40.7652201,-111.8419536
43.1054334,-89.4269287
40.6274394,-74.0946311
36.9685219,-86.4808043
40.2524308,-111.6502622
42.3240042,-71.4536835
32.8843552,-117.2338066
41.9203468,-87.6433139
40.5860956,-98.3861513
42.0288663,-93.6480307
42.3240042,-71.4536835
37.34,-121.88
36.3473061,-88.8814857
32.31651,-95.2514685
41.4787737,-71.5219477
42.8270136,-75.5446238
38.9079399,-77.0717165
42.8624933,-72.7038047
42.4349152,-83.1541796
35.7850545,-78.6819449
39.9990626,-83.0173386
39.9990626,-83.0173386
43.0802842,-71.4536835
43.0802842,-71.4536835
32.8843552,-117.2338066
32.8843552,-117.2338066
38.9908487,-76.944141
33.1006746,-86.8641558
36.1451645,-115.1381487
36.0680163,-79.8086621
41.0714692,-85.1012477
39.6673566,-75.7502314
39.6673566,-75.7502314
32.7830575,-79.9365839
44.4582983,-93.161604
42.724305,-84.4796047
33.8730946,-84.338429
41.6771101,-71.2662025
38.5449065,-121.7405167
35.0794134,-92.4560878
40.4424402,-79.9531948
28.0634666,-82.4129729
41.1952366,-111.9484298
33.6005808,-96.5569882
40.7388319,-73.9815337
36.6216869,-121.7993168
33.9963181,-84.0061661
40.7132609,-73.6224729
34.0235914,-84.5955732
47.0979653,-88.5606025
42.0488548,-87.8844309
34.3740431,-80.0734005
35.9980929,-94.0899911
39.6673566,-75.7502314
34.0220127,-118.2892046
36.1341553,-80.2781262
33.8641714,-118.2558801
33.6190031,-83.8674051
41.1948222,-73.28833
40.8687887,-73.8977693
39.5069974,-84.745231
33.8511616,-98.544636
33.45622,-88.795708
39.7045417,-77.3269307
40.8084075,-77.8638835
43.0915814,-77.6421577
43.0915814,-77.6421577
37.4135757,-122.1689284
32.2332841,-110.9488008
44.3106241,-69.7794897
35.1242857,-89.9360705
38.403903,-96.1816626
41.6645208,-72.7784261
33.8511616,-98.544636
36.8860765,-76.308057
44.1400311,-103.1971067
28.6013431,-81.2009287
21.3175493,-157.8152491
42.3157363,-71.0527482
45.71942,-122.6212498
35.2429175,-81.037297
41.3780983,-83.6375032
44.6994873,-73.4529124
34.9808062,-101.9155523
39.075059,-108.5522531
36.0982762,-79.5115433
45.526998,-123.1211134
42.8711,-78.8593199
39.9020565,-75.3499123
40.7325997,-73.4454009
33.5886439,-101.8820434
43.100903,-75.232664
42.3944416,-71.2220832
29.1987957,-81.0423429
29.1987957,-81.0423429
42.3803274,-71.1389101
42.3803274,-71.1389101
31.3288416,-89.3315894
42.416968,-71.2524991
42.416968,-71.2524991
34.9190189,-81.8442934
42.8711,-78.8593199
39.6673566,-75.7502314
39.0350911,-84.4540484
44.5235792,-89.574563
34.9808062,-101.9155523
42.224867,-121.7816704
34.1456654,-118.1268976
40.348113,-74.6600342
37.2426032,-78.4605072
43.03,-87.92
33.7700012,-84.3811458
40.7322535,-73.9874105
41.5091257,-81.6089873
41.3747744,-83.6513229
33.192168,-117.3028803
39.465825,-87.311553
34.0555693,-117.1825381
32.7657318,-117.199996
38.0340277,-78.510016
40.0022406,-75.3208107
33.192168,-117.3028803
41.2939386,-82.2173786
36.1198996,-97.0888415
41.743111,-72.7038047
31.7701607,-106.5047596
38.6682669,-90.3230807
34.29039,-85.1802699
33.207199,-87.5482025
41.3064267,-72.9310217
32.5909562,-85.4929785
42.9674954,-85.9508923
34.7179437,-92.3714901
42.7369792,-84.4838654
32.5909562,-85.4929785
40.5702631,-105.0903456
40.3380072,-75.9753516
40.7295546,-73.8213213
33.2090389,-97.153439
46.7287207,-117.1542742
36.1755178,-85.5039271
36.1755178,-85.5039271
38.0193657,-122.1341321
33.9756518,-117.3311106
42.8781345,-73.1967741
38.9331391,-92.3738037
39.5445866,-119.8167317
42.8711,-78.8593199
41.2705484,-72.9469711
46.7287207,-117.1542742
40.9253725,-74.2765441
43.0478261,-76.1432291
41.8733696,-87.650714
34.9808062,-101.9155523
38.6624944,-90.4785495
29.9450835,-90.1261013
41.3631426,-72.106068
39.9990626,-83.0173386
33.5075555,-86.8093239
42.6987024,-71.1350575
36.1198996,-97.0888415
39.5445866,-119.8167317
40.8138912,-73.9624327
37.4135757,-122.1689284
32.8843552,-117.2338066
42.3053253,-83.6694169
35.1242857,-89.9360705
32.5909562,-85.4929785
40.1984632,-85.4136959
39.9795244,-75.145782
41.2705484,-72.9469711
37.870151,-122.2594606
40.2283371,-74.9322596
30.6954595,-88.174414
37.2426032,-78.4605072
42.4400576,-79.3317105
43.5249027,-96.7380257
42.3476181,-71.1002881
34.216765,-117.3851496
40.4379259,-79.9556424
41.9203468,-87.6433139
26.3767589,-80.1037721
42.9674954,-85.9508923
37.2426032,-78.4605072
37.2426032,-78.4605072
42.0288663,-93.6480307
34.0235914,-84.5955732
34.0235914,-84.5955732
40.5967701,-75.3761952
40.8687887,-73.8977693
35.8019142,-78.6875364
39.5069974,-84.745231
39.5069974,-84.745231
37.9552246,-91.7727479
39.9990626,-83.0173386
28.5950986,-81.3509416
28.5950986,-81.3509416
37.34,-121.88
41.8809155,-87.6254251
43.0478261,-76.1432291
39.9795244,-75.145782
32.7087439,-97.3617845
40.7652201,-111.8419536
35.6684779,-88.7301525
37.7840208,-79.4428157
37.7840208,-79.4428157
34.9808062,-101.9155523
39.1405079,-84.47239
37.348667,-121.936645
41.8426703,-71.4402467
38.5678631,-121.4399041
41.5412825,-87.3711477
40.8084075,-77.8638835
40.0358382,-75.174734
33.207199,-87.5482025
32.8843552,-117.2338066
42.243097,-84.7530304
40.2524308,-111.6502622
36.30409,-82.36247
45.2101162,-123.1987163
42.8624933,-72.7038047
41.7453829,-70.618087
43.1156031,-77.55621
40.7295546,-73.8213213
33.5886439,-101.8820434
33.5886439,-101.8820434
33.5886439,-101.8820434
39.5445866,-119.8167317
39.5445866,-119.8167317
40.4424402,-79.9531948
33.2167226,-97.1413222
37.2295733,-80.4139393
33.418294,-111.9311925
35.0675923,-85.2618987
30.4407853,-84.2883519
31.76,-93.09
36.1198996,-97.0888415
40.7295546,-73.8213213
42.6011813,-76.1804843
42.6907733,-73.8279381
37.7181398,-122.4863492
38.7928034,-89.9953376
39.6673566,-75.7502314
33.2090389,-97.153439
33.2090389,-97.153439
41.7001908,-86.2379328
41.7001908,-86.2379328
44.0350489,-123.0473566
38.0196138,-84.4994488
36.2139148,-81.6795209
36.2139148,-81.6795209
34.1336186,-117.9075627
42.5083482,-89.0317765
42.9174901,-78.8524199
45.4646985,-98.4864829
29.7183467,-95.4306141
42.0786337,-78.4758571
28.6013431,-81.2009287
42.3197827,-83.277359
33.5604168,-81.7195533
41.39205,-73.9712488
40.2814786,-111.7733902
41.4730948,-87.0611412
41.4730948,-87.0611412
39.654181,-79.9594886
47.7528548,-117.4481445
44.9669685,-93.2409552
36.8129075,-119.7469472
33.7700012,-84.3811458
33.7700012,-84.3811458
36.1755178,-85.5039271
37.3670436,-120.4444046
40.4075503,-104.6857493
34.290361,-85.189199
38.8413423,-104.8162784
44.9516643,-93.1629063
40.7038704,-74.0138541
40.0397682,-75.145782
42.6987024,-71.1350575
40.7322535,-73.9874105
40.3461017,-94.8724706
40.3461017,-94.8724706
42.9149029,-78.8750644
40.7213264,-73.7941163
40.0358382,-75.174734
35.9980929,-94.0899911
33.6471239,-117.8421325
36.9923139,-122.0581762
28.6013431,-81.2009287
43.6054854,-116.20715
33.8641714,-118.2558801
36.30409,-82.36247
34.5400242,-112.4685025
38.9156487,-77.0737149
32.8843552,-117.2338066
39.6673566,-75.7502314
33.954258,-83.3749322
31.3288416,-89.3315894
38.9983573,-104.8617533
47.7528548,-117.4481445
40.7388319,-73.9815337
47.471573,-94.8826861
40.7694969,-83.8227148
38.3437823,-122.7011951
34.9306384,-82.0189155
42.3956556,-72.5219617
42.3956556,-72.5219617
41.640396,-70.9694555
38.0340277,-78.510016
37.5481822,-77.4533454
42.7369792,-84.4838654
39.9583587,-75.1953934
26.4588273,-81.7622951
33.9963181,-84.0061661
32.2392184,-93.5205641
40.7322535,-73.9874105
35.7085641,-97.4165053
38.0340277,-78.510016
39.7395406,-84.1787904
42.3053253,-83.6694169
27.926156,-82.4563199
30.2835151,-97.7348805
38.0340277,-78.510016
34.939652,-81.0326795
39.9606643,-75.6054882
39.9606643,-75.6054882
38.8972999,-77.0400501
42.233283,-71.0854325
29.769771,-94.9693741
42.8711,-78.8593199
33.2105565,-97.1303057
33.2105565,-97.1303057
32.8843552,-117.2338066
43.0478261,-76.1432291
39.6673566,-75.7502314
35.0496723,-85.2955242
41.6645208,-72.7784261
42.3803274,-71.1389101
42.3803274,-71.1389101
40.5087323,-77.9510209
41.6347726,-84.9994088
39.764682,-89.6345796
44.0581728,-121.3153096
41.0030522,-75.1817547
40.7322535,-73.9874105
42.8711,-78.8593199
39.4728755,-74.4642861
41.6347726,-84.9994088
47.759038,-122.202107
35.9992263,-78.9472089
33.7700012,-84.3811458
30.6784935,-88.3433623
47.2529105,-122.4417426
40.7443091,-73.9418603
41.853696,-88.0607565
41.853696,-88.0607565
38.0193657,-122.1341321
42.224867,-121.7816704
40.8050565,-81.935143
30.5119792,-90.4719729
44.9024546,-68.6638413
40.8515872,-73.9154069
40.7038704,-74.0138541
37.5481822,-77.4533454
39.4178315,-76.7019038
33.9052822,-118.0179682
40.5952146,-74.1827119
41.9219522,-91.4168371
41.558762,-72.6531314
33.3312297,-111.642224
47.2529105,-122.4417426
40.4379259,-79.9556424
40.4379259,-79.9556424
40.7322535,-73.9874105
37.4135757,-122.1689284
41.6735366,-83.624201
41.6735366,-83.624201
38.0340277,-78.510016
42.8711,-78.8593199
41.7805099,-87.603826
42.5844134,-87.8220898
41.1144992,-83.1779746
39.4719224,-87.4095955
42.7048009,-73.7548424
33.207199,-87.5482025
39.1325305,-84.5095304
41.6354154,-88.099845
39.1325305,-84.5095304
35.1879507,-97.4421919
35.9433558,-83.9386991
32.5909562,-85.4929785
35.3041998,-120.6631289
41.7434092,-92.7232456
39.4719224,-87.4095955
41.7805099,-87.603826
39.7305994,-94.7381013
36.1198996,-97.0888415
29.9450835,-90.1261013
41.8733696,-87.650714
37.7717185,-122.4438929
36.2139148,-81.6795209
33.7700012,-84.3811458
37.2426032,-78.4605072
41.6577331,-111.8434441
36.2139148,-81.6795209
43.789674,-88.4306955
44.1635775,-93.9993996
40.4379259,-79.9556424
40.4379259,-79.9556424
40.4379259,-79.9556424
30.41,-91.18
42.3652917,-71.0646337
39.2546062,-76.7120064
39.3460266,-76.5827767
39.6673566,-75.7502314
40.7598227,-74.417097
42.724305,-84.4796047
35.5261633,-98.7075744
41.8193203,-72.2511833
36.8860765,-76.308057
42.6011813,-76.1804843
39.9795244,-75.145782
39.5445866,-119.8167317
42.2625932,-71.8022934
33.5778631,-101.8551665
42.724305,-84.4796047
42.724305,-84.4796047
42.724305,-84.4796047
41.9036825,-71.5130445
40.8134774,-124.1460963
40.4353635,-79.9913005
26.3767589,-80.1037721
42.9674954,-85.9508923
35.9556923,-80.0053176
40.5102643,-88.9979584
40.6551234,-75.2128996
30.1704912,-95.509247
39.5069974,-84.745231
44.0153371,-73.16734
41.3361911,-75.9632546
38.4001474,-75.632447
33.5886439,-101.8820434
39.3929109,-76.6080554
39.3929109,-76.6080554
28.8066384,-96.9960925
42.3053253,-83.6694169
44.9741561,-93.2342
35.6684779,-88.7301525
37.7840208,-79.4428157
36.1341553,-80.2781262
36.1341553,-80.2781262
36.1341553,-80.2781262
37.84,-122.13
30.4407853,-84.2883519
37.2426032,-78.4605072
39.3460266,-76.5827767
37.84,-122.13
32.8843552,-117.2338066
40.4424402,-79.9531948
33.418294,-111.9311925
34.2024698,-118.8741429
45.6603986,-111.0451818
45.6603986,-111.0451818
40.8084075,-77.8638835
29.752554,-95.3704009
47.759038,-122.202107
43.03,-87.92
21.6482858,-157.9225549
42.8711,-78.8593199
38.9499492,-95.2658318
35.7850545,-78.6819449
42.3664506,-83.0737195
46.8220948,-92.1865684
32.4259367,-81.7828033
40.7322535,-73.9874105
41.5829905,-87.4504888
39.0362552,-94.5753394
33.954258,-83.3749322
39.5445866,-119.8167317
37.7717185,-122.4438929
41.4730948,-87.0611412
33.2167226,-97.1413222
30.2456728,-97.7688358
41.8265437,-71.4013635
46.8220948,-92.1865684
39.8309293,-77.2310955
42.9674954,-85.9508923
33.5075555,-86.8093239
33.954258,-83.3749322
21.3353909,-158.0568965
39.6801674,-86.1242881
30.0311171,-90.0635827
43.1054334,-89.4269287
41.6577331,-111.8434441
34.0795169,-118.1766294
34.0795169,-118.1766294
36.6216869,-121.7993168
43.7019583,-72.2889045
43.7019583,-72.2889045
33.6190031,-83.8674051
39.4806055,-86.0549863
42.0288663,-93.6480307
42.8711,-78.8593199
35.7085641,-97.4165053
28.0634666,-82.4129729
35.0496723,-85.2955242
47.6508882,-122.3084023
40.1984632,-85.4136959
39.8206062,-86.1700894
34.680476,-82.8391552
38.8791783,-99.3267702
42.0288663,-93.6480307
31.7701607,-106.5047596
31.7701607,-106.5047596
43.1054334,-89.4269287
41.7453829,-70.618087
40.8665166,-124.0828396
40.0397682,-75.145782
43.0915814,-77.6421577
42.2610481,-88.9509626
39.0362552,-94.5753394
34.0220127,-118.2892046
38.9156487,-77.0737149
46.88,-96.79
40.3380072,-75.9753516
46.7287207,-117.1542742
31.3288416,-89.3315894
32.7307465,-97.1164013
45.526998,-123.1211134
29.8942825,-97.9810845
41.0102232,-73.8713099
42.7048009,-73.7548424
28.6013431,-81.2009287
38.0196138,-84.4994488
41.6354154,-88.099845
40.4075503,-104.6857493
37.57,-84.3
33.7838081,-118.1206801
46.5436199,-87.3953713
37.5481822,-77.4533454
37.27,-76.7099999
44.0553908,-91.6663523
34.4208305,-119.6981901
42.3015529,-71.266966
41.853696,-88.0607565
38.0193657,-122.1341321
38.8402805,-97.6114237
40.5967701,-75.3761952
42.6011813,-76.1804843
37.410884,-94.70496
41.4305881,-72.9106202
44.0553908,-91.6663523
31.7701607,-106.5047596
33.1630271,-117.1617685
39.1856597,-78.1633341
37.7717185,-122.4438929
39.1405079,-84.47239
40.5702631,-105.0903456
37.4135757,-122.1689284
47.2529105,-122.4417426
38.0193657,-122.1341321
40.3380072,-75.9753516
46.7287207,-117.1542742
25.7616792,-80.3491599
41.0714692,-85.1012477
43.5249027,-96.7380257
33.7700012,-84.3811458
39.4719224,-87.4095955
42.6553974,-71.1461305
27.926156,-82.4563199
33.4706725,-81.9861463
43.7019583,-72.2889045
40.2283371,-74.9322596
47.0979653,-88.5606025
33.192168,-117.3028803
44.9024546,-68.6638413
32.7657318,-117.199996
40.9114271,-90.6473576
39.3929109,-76.6080554
41.1948222,-73.28833
31.6031841,-94.6550321
31.6031841,-94.6550321
38.9983573,-104.8617533
33.954258,-83.3749322
33.9963052,-81.027157
41.6645208,-72.7784261
33.7700012,-84.3811458
33.3942655,-104.5230242
30.0882915,-95.9922858
41.2844933,-84.3557802
33.207199,-87.5482025
32.5909562,-85.4929785
33.9012386,-117.3910247
42.339904,-71.0898892
40.4861552,-74.45185
40.4861552,-74.45185
42.8711,-78.8593199
30.2835151,-97.7348805
30.8449234,-83.2850499
40.8138912,-73.9624327
40.4861552,-74.45185
39.2123057,-84.4015075
42.4274971,-71.1092012
40.4424402,-79.9531948
35.9433558,-83.9386991
35.3137111,-83.1765333
40.622777,-93.9341158
38.0196138,-84.4994488
34.3740431,-80.0734005
29.9450835,-90.1261013
41.39205,-73.9712488
44.0291228,-88.4984991
43.0484029,-75.3785034
37.870151,-122.2594606
33.4706725,-81.9861463
40.7135097,-73.9859414
40.7383636,-74.197388
41.3631426,-72.106068
35.1323787,-90.004663
43.0478261,-76.1432291
41.1948222,-73.28833
30.41,-91.18
44.5956163,-75.1690942
39.7442268,-83.8085372
34.1707374,-117.702148
