institution,position,address,url,year
Loyola U Maryland ,Cardin Chair in Writing  [22098] ,"Baltimore, MD 21210 ",https://apply.interfolio.com/27472,2014-2015
Modern Language Association,"Managing Editor, MLA Commons  [21676] ","New York, NY 10004 ",http://apply.interfolio.com/26625,2014-2015
Modern Language Association,Project Coordinator  [21844] ,"New York, NY 10004",https://apply.interfolio.com/26931,2014-2015
Modern Language Association,"Assistant Director, Programs  [21846] ","New York, NY 10004",https://apply.interfolio.com/26932,2014-2015
New Jersey Inst of Tech,Tenure-Track Assistant Professor of Composition and Rhetoric or English  [22115] ,"Newark, NJ 07102 ",https://apply.interfolio.com/27447,2014-2015
New York U,FULL-TIME FACULTY POSITIONS Liberal Studies ARTS AND SCIENCE  [22089] ,"New York, NY 10003 ",https://apply.interfolio.com/27433,2014-2015
Northern Arizona U,"Writing Program Administrator, open rank, tenure track eligible  [22127] ","Flagstaff, AZ 86011",https://apply.interfolio.com/27457,2014-2015
Palomar C,"Assistant Professor, English  [22126] ","San Marcos, CA 92069",https://apply.interfolio.com/27456,2014-2015
U of Macau,Full Professor of English Language and Linguistics  [22130] ,"Macau, China ",https://apply.interfolio.com/27458,2014-2015
U of Scranton,Faculty Specialist in Composition and Rhetoric  [22055] ,"Scranton, PA 18510 ",https://apply.interfolio.com/27429,2014-2015
Wingate U,Assistant Professor of English  [22091] ,"Wingate, NC 28174 ",https://apply.interfolio.com/27435,2014-2015
U of Detroit Mercy,Professional Writing/Rhetoric and Composition  [22108] ,"4001 W. McNichols Rd., Detroit MI 48221",https://apply.interfolio.com/27415,2014-2015
Arcadia U,Assistant Professor of English [22145],"Glenside, PA 19038",https://apply.interfolio.com/27524,2014-2015
Avila U,Assistant Professor of English [22167],"Kansas City, MO 64145 ",https://apply.interfolio.com/27575,2014-2015
Maryville C,Visiting Instructor of English  [22188] ,"Maryville, TN 37804 ",https://apply.interfolio.com/27550,2014-2015
Nazarbayev U,open rank position as Director of the Writing Center. [22204],"Astana, Kazakhstan ",https://apply.interfolio.com/27590,2014-2015
Nazarbayev U,Instructor in rhetoric and composition  [22205] ,"Astana, Kazakhstan ",https://apply.interfolio.com/27591,2014-2015
"New York U, Abu Dhabi",WRITING FACULTY NYU Abu Dhabi  [22163] ,"Abu Dhabi, United Arab Emirates ",https://apply.interfolio.com/27574,2014-2015
Seattle Pacific U,Director of Campus Writing  [22161] ,"Seattle, WA 98119 ",https://apply.interfolio.com/27549,2014-2015
Sullivan County Comm C,Assistant Professor of English  [22175] ,"Loch Sheldrake, NY 12759 ",https://apply.interfolio.com/27580,2014-2015
U of Arizona,Assistant or Associate Professor [22201],"Tucson, AZ 85721 ",https://apply.interfolio.com/27589,2014-2015
"U of Louisiana, Lafayette",Eminent Scholar Chair in the Humanities  [22182] ,"Lafayette, LA 70504",https://apply.interfolio.com/27554,2014-2015
"U of Massachusetts, Dartmouth","Associate/Assistant Professor, English/Writing Center Faculty Director [22146]","North Dartmouth, MA 02747 ",https://apply.interfolio.com/27503,2014-2015
U of South Florida,Instructor of Writing Studies and General Education [22159],"St. Petersburg, FL 33701 ",https://apply.interfolio.com/27572,2014-2015
U of Southern California,Lecturer in Writing [22136],"Los Angeles, CA 90089 ",https://apply.interfolio.com/27568,2014-2015
Wofford C,TENURE TRACK ASSISTANT PROFESSOR OF DIGITAL LITERACY AND INSTRUCTIONAL TECHNOLOGY [22171],"Spartanburg, SC 29303",https://apply.interfolio.com/27578,2014-2015
Colgate U,Visiting Assistant Professor of Writing and Rhetoric [22266],"Hamilton, NY 13346",https://apply.interfolio.com/27711,2014-2015
Colorado Mesa U,Assistant Professor of English [22244],"Grand Junction, CO 81501",https://apply.interfolio.com/27704,2014-2015
Comm C of Philadelphia,"English-Generalist Faculty, Full-Time [22267]","Philadelphia, PA 19130",https://apply.interfolio.com/27712,2014-2015
Fort Hays SU,Assistant Professor of English [22259],"Hays, KS 67601 ",https://apply.interfolio.com/27709,2014-2015
Massachusetts C of Lib Arts,"Assistant/Associate Professor of English, Writing & Rhetoric [22248]","North Adams, MA 01247 ",https://apply.interfolio.com/27706,2014-2015
Richard Stockton C of New Jersey,"Assistant Professor of First-Year Studies, Critical Thinking/Reading in First-Year Studies [22216]","Galloway, NJ 08205",https://apply.interfolio.com/27695,2014-2015
Richard Stockton C of New Jersey,Assistant Professor/Instructor of First-Year Writing in First-Year (FRST) Studies program [22217],"Galloway, NJ 08205",https://apply.interfolio.com/27696,2014-2015
Springfield C,Assistant Professor of Composition/Rhetoric [22264],"Springfield, MA 01109",https://apply.interfolio.com/27710,2014-2015
Stanford U,Professor of Education and Director of the Program in Writing and Rhetoric [22239],"Stanford, CA 94305 ",https://apply.interfolio.com/27701,2014-2015
"U of Massachusetts, Boston",Assistant Professor of English Composition and Rhetoric [22218],"Boston, MA 02125 ",https://apply.interfolio.com/27697,2014-2015
Central Oregon Comm C,"Assistant Professor I of English, Developmental Literacy (Tenure Track) [22318]","Bend, OR 97701",https://apply.interfolio.com/27816,2014-2015
"Kansas SU, Salina",Assistant Professor of Composition/Rhetoric with emphasis in Technical and/or Professional Writing [22274],"Salina, KS 67401 ",https://apply.interfolio.com/27739,2014-2015
"New York City C of Tech, CUNY","Assistant Professor, Professional and Technical Writing  [22293] ","Brooklyn, NY 11201",https://apply.interfolio.com/27807,2014-2015
"New York City C of Tech, CUNY","Assistant Professor, English [22294]","Brooklyn, NY 11201",https://apply.interfolio.com/27808,2014-2015
Oberlin C,"Visiting Assistant Professor/Mellon Postdoctoral Fellow, Rhetoric and Composition [22313]","Oberlin, OH 44074",https://apply.interfolio.com/27814,2014-2015
Ohio Northern U,Assistant Professor of Rhetoric and Composition [22301],"Ada, OH 45810",https://apply.interfolio.com/27810,2014-2015
"Penn State U, Brandywine",Assistant Professor of English and Writing Center Director [22272],"Media, PA 19063 ",https://apply.interfolio.com/27804,2014-2015
Saginaw Valley SU,Assistant Professor of English Composition [22322],"University Center, MI 48710",https://apply.interfolio.com/27818,2014-2015
U of Georgia,Academic Professional  [22307] ,"Athens, GA 30602",https://apply.interfolio.com/27780,2014-2015
Utah Valley U,"Faculty, Assistant Professor - Rhetoric & Composition [22311]","Orem, UT 84058",https://apply.interfolio.com/27813,2014-2015
Marygrove C,Assistant Professor of English [22316],"Detroit, MI 48221 ",https://apply.interfolio.com/27843,2014-2015
Biola U,English Assistant or Associate Professor - Tenure-Track  [22339] ,"La Mirada, CA 90639 ",https://apply.interfolio.com/27914,2014-2015
"California SU, Dominguez Hills",Late Assistant/Associate/Full Professor of English and Writing Across the Curriculum Coordinator  [22352] ,"Carson, CA 90747 ",https://apply.interfolio.com/27915,2014-2015
"California SU, Los Angeles",DIRECTOR OF WRITING CENTER  [22378],"Los Angeles, CA 90032 ",https://apply.interfolio.com/27949,2014-2015
Central Oregon Comm C,Assistant Professor I of English (Tenure Track)  [22376] ,"Bend, OR 97701",https://apply.interfolio.com/27924,2014-2015
Missouri Western SU,Assistant Professor of English- Grammar & Linguistics  [22389] ,"St Joseph, MO 64507",https://apply.interfolio.com/27956,2014-2015
Missouri Western SU,Assistant Professor of English- Literature & Composition  [22390] ,"St Joseph, MO 64507",https://apply.interfolio.com/27957,2014-2015
Mt Aloysius C,ENGLISH FACULTY  [22391] ,"Cresson, PA 16630",https://apply.interfolio.com/27929,2014-2015
Murray SU,Assistant Professor of English  [22395] ,"Murray, KY 42071",https://apply.interfolio.com/27958,2014-2015
Shawnee SU,Assistant Professor of American Literature & Composition  [22362] ,"Portsmouth, OH 45662 ",https://apply.interfolio.com/27921,2014-2015
"U of Missouri, St Louis",Assistant Teaching Professor and Section Coordinator of English for Academic Purposes  [22392] ,"St Louis, MO 63121 ",https://apply.interfolio.com/27930,2014-2015
"U of Texas, Arlington",Assistant Professor in Technical/Professional Writing & Digital Humanities  [22355] ,"Arlington, TX 76019 ",https://apply.interfolio.com/27918,2014-2015
"California SU, Sacramento","Assistant or Associate in English, Large-Scale Writing Assessment [22422]","Sacramento, CA 95819",https://apply.interfolio.com/28017,2014-2015
Framingham SU,Assistant Professor of English and Creative Writing [22415],"Framingham, MA 01701",https://apply.interfolio.com/28012,2014-2015
Georgia Regents U,Assistant Professor of Creative Writing [22396],"Augusta, GA 30912 ",https://apply.interfolio.com/28004,2014-2015
Georgia Regents U,Assistant Professor of American Literature  [22397] ,"Augusta, GA 30912",https://apply.interfolio.com/28005,2014-2015
Grove City C,Writing Faculty Member [22402],"Grove City, PA 16127 ",https://apply.interfolio.com/28009,2014-2015
Hofstra U,Two Faculty Positions in Writing Studies and Composition [22418],"Hempstead, NY 11549",http://apply.interfolio.com/27866,2014-2015
Marymount U,Assistant Professor in Applied Linguistics [22398],"Arlington, VA 22207 ",https://apply.interfolio.com/28006,2014-2015
Middle Tennessee SU,"Rhetoric & Composition, Asst. Prof.  [22417] ","Murfreesboro, TN 37132 ",https://apply.interfolio.com/28014,2014-2015
Shawnee SU,Language Arts Methods & Composition Faculty [22363],"Portsmouth, OH 45662 ",https://apply.interfolio.com/27922,2014-2015
"Kansas SU, Salina",Instructor of English/Rhetoric-Composition [22423],"Salina, KS 67401",https://apply.interfolio.com/28021,2014-2015
Florida SU,Director of Reading-Writing Center and Digital Studio  [22431] ,"Tallahassee, FL 32306 ",https://apply.interfolio.com/28036,2014-2015
Harper C,English Full Time Tenure Track Faculty  [22427] ,"Palatine, IL 60067 ",https://apply.interfolio.com/28115,2014-2015
Iowa SU,Assistant Professor in Rhetorical Studies  [22434] ,"Ames, IA 50011 ",https://apply.interfolio.com/28118,2014-2015
Spartanburg Methodist C,Professor of English  [22440] ,"Spartanburg, SC 29301 ",https://apply.interfolio.com/28122,2014-2015
"U of New Hampshire, Manchester","Assistant Professor, Writing Specialist  [22437] ","Manchester, NH 03101 ",https://apply.interfolio.com/28120,2014-2015
U of New Haven,Assistant Professor English Department [22430],"West Haven, CT 06516",https://apply.interfolio.com/28116,2014-2015
Minnesota State University,Composition Instructor [rhetmap 1],"Mankato, MN",http://agency.governmentjobs.com/mankato/default.cfm?action=viewJob&jobID=1006674&hit_count=yes&headerFooter=1&promo=0&transfer=0&WDDXJobSearchParams=%253CwddxPacket%20version%253D%25271%252E0%2527%253E%253Cheader%252F%253E%253Cdata%253E%253Cstruct%253E%253Cvar%20name%253D%2527CATEGORYID%2527%253E%253Cstring%253E%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527PROMOTIONALJOBS%2527%253E%253Cstring%253E0%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527TRANSFER%2527%253E%253Cstring%253E0%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527FIND_KEYWORD%2527%253E%253Cstring%253E%253C%252Fstring%253E%253C%252Fvar%253E%253C%252Fstruct%253E%253C%252Fdata%253E%253C%252FwddxPacket%253E,2014-2015
Minnesota State University,Director of Developmental Writing & Concurrent Enrollment [rhetmap 2],"Mankato, MN",http://agency.governmentjobs.com/mankato/default.cfm?action=viewJob&jobID=1006730&hit_count=yes&headerFooter=1&promo=0&transfer=0&WDDXJobSearchParams=%253CwddxPacket%20version%253D%25271%252E0%2527%253E%253Cheader%252F%253E%253Cdata%253E%253Cstruct%253E%253Cvar%20name%253D%2527CATEGORYID%2527%253E%253Cstring%253E%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527PROMOTIONALJOBS%2527%253E%253Cstring%253E0%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527TRANSFER%2527%253E%253Cstring%253E0%253C%252Fstring%253E%253C%252Fvar%253E%253Cvar%20name%253D%2527FIND_KEYWORD%2527%253E%253Cstring%253E%253C%252Fstring%253E%253C%252Fvar%253E%253C%252Fstruct%253E%253C%252Fdata%253E%253C%252FwddxPacket%253E,2014-2015
American U of Kuwait,Assistant Professor  [22495] ,"Safat, Kuwait",https://apply.interfolio.com/28202,2014-2015
Colgate U,Visiting Assistant Professor of Writing and Rhetoric  [22450] ,"Hamilton, NY 13346",https://apply.interfolio.com/28191,2014-2015
Midwestern SU,Assistant Professor of English (Creative Writing) tenure-track Fall 2015  [22496] ,"Wichita Falls, TX 76308",https://apply.interfolio.com/28203,2014-2015
New York U,LANGUAGE LECTURERS Expository Writing Program  [22490] ,"New York, NY 10003 ",https://apply.interfolio.com/28199,2014-2015
Roosevelt U,"Advanced Assistant Professor, Director of Undergraduate Writing  [22478] ","Chicago, IL 60605",https://apply.interfolio.com/28196,2014-2015
U of Maine,Assistant Professor of Composition or Writing Studies  [22472] ,"Orono, ME 04469",https://apply.interfolio.com/28192,2014-2015
"U of Montana, Missoula","Assistant Professor, Director of Composition  [22494] ","Missoula, MT 59812",https://apply.interfolio.com/28201,2014-2015
East Carolina U,QEP DIRECTOR  [22499] ,"Greenville, NC 27858",https://apply.interfolio.com/28221,2014-2015
Georgia Inst of Tech,Marion L. Brittain Postdoctoral Fellowship  [22530] ,"Atlanta, GA 30332",https://apply.interfolio.com/28306,2014-2015
Harper C,English Full Time Tenure Track Faculty  [22541] ,"Palatine, IL 60067 ",https://apply.interfolio.com/28299,2014-2015
Lenoir-Rhyne U,Assistant Professor/Instructor of English (Rhetoric and Composition)  [22520] ,"Hickory, NC 28601",https://apply.interfolio.com/28311,2014-2015
Monmouth U,"Assistant Professor, Rhetoric and Composition  [22537] ","West Long Branch, NJ 07764",https://apply.interfolio.com/28302,2014-2015
Northwest C,Instructor/Assistant Professor of English-2 positions  [22527] ,"St, Powell, WY 82435",https://apply.interfolio.com/28307,2014-2015
New York Inst of Tech,Assistant Professor Position in Composition and Rhetoric  [22515] ,"Old Westbury, NY 11568",https://apply.interfolio.com/28314,2014-2015
New York Inst of Tech,Assistant Professor Position in English Technical Communications  [22516] ,"Old Westbury, NY 11568",https://apply.interfolio.com/28313,2014-2015
Southwest Minnesota SU,Assistant Professor of English (Concurrent Enrollment & Composition)  [22521] ,"Marshall, MN 56258 ",https://apply.interfolio.com/28310,2014-2015
"U of Cincinnati, Blue Ash C",Visiting Assistant Professor of English (214UC9867)  [22536] ,"Blue Ash, OH 45236 ",https://apply.interfolio.com/28303,2014-2015
U of North Texas,Lecturer in Technical Communication  [22555] ,"Denton, TX 76203 ",https://apply.interfolio.com/28345,2014-2015
Butte C,English Instructor  [22576] ,"Oroville, CA 95965",https://apply.interfolio.com/28357,2014-2015
Southern New Hampshire U,Assistant Professor of English  [22574] ,"Manchester, NH 03106",https://apply.interfolio.com/28356,2014-2015
Mercyhurst U,Assistant Professor of English  [22608],"Erie, PA 16546 ",https://apply.interfolio.com/28430,2014-2015
New York U,FULL TIME CLINICAL ASSISTANT PROFESSOR IN FIRST-YEAR PROGRAM [22595],"715 Broadway, New York, NY 10003 ",https://apply.interfolio.com/28425,2014-2015
Scripps C,"Mary Routt Endowed Chair of Writing, Spring 2016  [22602] ","Claremont, CA 91711 ",https://apply.interfolio.com/28428,2014-2015
Georgia Southern U,Assistant Professor  [22598] ,"Statesboro, GA 30460 ",https://apply.interfolio.com/28427,2014-2015
U of Michigan,Lecturer III  [22592],"Ann Arbor, MI 48109",https://apply.interfolio.com/28423,2014-2015
Contra Costa Comm Coll District,English Assistant Professor  [22633] ,"Martinez, CA 94553",https://apply.interfolio.com/28513,2014-2015
Contra Costa Comm Coll District,English Assistant Professor  [22634] ,"Martinez, CA 94553",https://apply.interfolio.com/28514,2014-2015
Contra Costa Comm Coll District,English Assistant Professor (2 positions)  [22635] ,"Martinez, CA 94553",https://apply.interfolio.com/28515,2014-2015
MiraCosta Comm C,English Instructor (2015)  [22626] ,"Oceanside, CA 92056 ",https://apply.interfolio.com/28510,2014-2015
New York U Shanghai,FACULTY POSITIONS Writing Program NYU Shanghai  [22628] ,"Shanghai, China",https://apply.interfolio.com/28511,2014-2015
North Carolina Wesleyan C,Assistant Professor of English  [22636] ,"Rocky Mount, NC 27804 ",https://apply.interfolio.com/28516,2014-2015
Ohio U,Visiting Assistant Professor of English  [22620] ,"Athens, OH 45701",https://apply.interfolio.com/28508,2014-2015
Point Park U,Assistant Professor  [22637] ,"Pittsburgh, PA 15222",https://apply.interfolio.com/28517,2014-2015
Bates C,Department of English Mellon Post-doctoral Fellowship  [22654] ,"Lewiston, ME 04240",https://apply.interfolio.com/28484,2014-2015
Southwestern Oklahoma SU,"Instructor/Assistant Professor, Department of Language and Literature  [22668] ","Weatherford, OK 73096",https://apply.interfolio.com/28595,2014-2015
West Texas A&M U,Writing Instructor - Full Time  [22660] ,"Canyon, TX 79016",https://apply.interfolio.com/28580,2014-2015
Spring Hill C,Visiting Assistant Professor of English  [22695] ,"Mobile, AL 36608",https://apply.interfolio.com/28619,2014-2015
Marywood U,Assistant Professor in Professional Writing [22698],"Scranton, PA 18509",https://apply.interfolio.com/28654,2014-2015
Rochester Inst of Tech,Department of Liberal Studies Open Faculty (Tenure-track) Positions [22703],"Rochester, NY 14623",https://apply.interfolio.com/28666,2014-2015
Spelman College,"Assistant Professor of English (Rhetoric/Composition) [rhetmap 3]
","Atlanta, GA, 30314","https://www.hrapply.com/spelman/AppJobView.jsp?link=589&page=AppJobList.jsp&skimSessionName=com.hrlogix.view.cont.table.cs.req.JobListTable&skimName=requisition.requisition_id&skimNdx=0&op=reset        
",2014-2015
Morgan State University,Assistant/Associate/Professor  [22715] ,"Baltimore, MD 21251 ",https://apply.interfolio.com/28683,2014-2015
West Virginia University,English Composition/Advising Specialist  [22729] ,"Morgantown, WV 26506",https://apply.interfolio.com/28738,2014-2015
U of Alabama,Multi-year Contract Instructor Positions - FY16  [22752] ,"Tuscaloosa, AL 35487 ",https://apply.interfolio.com/28812,2014-2015
U of Montevallo,"Assistant Professor, Rhetoric and Composition  [22764] ","Montevallo, AL 35115",https://apply.interfolio.com/28816,2014-2015
"U of Texas, Austin",Learning Specialist IV (English Curricular Innovation Coordinator)  [22756] ,"Austin, TX 78712 ",https://apply.interfolio.com/28813,2014-2015
Bard C,"English Composition, Co-Coordinator of the Writing Center  [22778] ","Abu Dis, Palestine",https://apply.interfolio.com/27948,2014-2015
Coastal Carolina U,Lecturer of English  [22775] ,"Conway, SC 29528",https://apply.interfolio.com/28892,2014-2015
Fairleigh Dickinson U,Assistant Professor of English  [22780] ,"Teaneck, NJ ",https://apply.interfolio.com/28895,2014-2015
Washington SU,Assistant or Associate Professor of English-Technical Communications  [22779] ,"Pullman, WA 99164 ",https://apply.interfolio.com/28894,2014-2015
American U of Beirut,Assistant professor in rhetoric and composition  [22825] ,"Beirut, Lebanon ",https://apply.interfolio.com/28984,2014-2015
Berry C,Director of Writing Center and Lecturer  [22815] ,"Berry, GA 30149 ",https://apply.interfolio.com/28980,2014-2015
Brown U,Digital Scholarship Editor  [22830] ,"Providence, RI 02912",https://apply.interfolio.com/28986,2014-2015
C of the Holy Cross,Visiting Full-time Faculty Position in Rhetoric and Composition  [22821] ,"Worcester, MA 01610",http://apply.interfolio.com/28826,2014-2015
Elgin Comm C,Adjunct Teaching Faculty - Accelerating Opportunity Support  [22822] ,"Elgin, IL 60123",https://apply.interfolio.com/28983,2014-2015
Zayed U,"Assistant/Associate/Full Professors,Department of English and Writing Studies,Zayed University  [22819] ","Dubai, United Arab Emirates ",http://www.mla.org/jil_listing?id=22819,2014-2015
C of the Holy Cross,Visiting Full-time Faculty Position in Rhetoric and Composition  [22821] ,"Worcester, MA 01610 ",http://apply.interfolio.com/28826,2014-2015
DePaul U,"Assistant Professor of Writing, Rhetoric, & Discourse  [22859] ","Chicago, IL 60614",https://apply.interfolio.com/29058,2014-2015
"U of Nevada, Reno",Term Lecturer-Writing  [22832] ,"Reno, NV 89557 ",https://apply.interfolio.com/29055,2014-2015
Wichita SU,Online English Coordinator  [22855] ,"Wichita, KS 67260",https://apply.interfolio.com/29057,2014-2015
Riverside City C,English Instructor [22886],"Riverside, CA 92506",https://apply.interfolio.com/29129,2014-2015
Stanford U,Online High School English Instructor 1 [22874],"Stanford, CA 94305 ",https://apply.interfolio.com/29125,2014-2015
"U of Nevada, Reno","Term Lecturer  [22872] 
","Reno, NV 89557 ",https://apply.interfolio.com/29123,2014-2015
U of Oklahoma,Instructor or Lecturer  [22895] ,"Norman, OK 73019 ",https://apply.interfolio.com/29131,2014-2015
U of South Florida,Visiting Instructors--English  [22873] ,"Tampa, FL 33620 ",https://apply.interfolio.com/29124,2014-2015
Washington & Jefferson C,Assistant Professor of English [22867],"Washington, PA 15301",https://apply.interfolio.com/29061,2014-2015
Whittier C,Visiting Assistant Professor of 18th and 19th century British Literature [22883],"Whittier, CA 90608 ",https://apply.interfolio.com/29106,2014-2015
Stevenson U,"Assistant/Associate Professor, English (New Media Writing & Digital Rhetoric)  [22897] ","Stevenson, MD 21153 ",https://apply.interfolio.com/29191,2014-2015
Christopher Newport U,Lecturer in English #8127  [22899] ,"Newport News, VA 23606 ",https://apply.interfolio.com/29192,2014-2015
Idaho SU,Assistant Lecturer in English  [22913] ,"Pocatello, ID 83209 ",https://apply.interfolio.com/29194,2014-2015
Tulane U,Post-Doctoral Fellowships  [22916] ,"New Orleans, LA 70118 ",https://apply.interfolio.com/29002,2014-2015
"U of Tennessee, Knoxville",Lecturer in English  [22912] ,"Knoxville, TN 37996 ",https://apply.interfolio.com/29193,2014-2015
,Visiting Assistant Professor of English  [22925] ,"Forest Grove, OR 97116 ",https://apply.interfolio.com/29246,2014-2015
Northeastern U,"Lecturer, Writing Program, Department of English [22941]","Boston, MA 02115 ",https://apply.interfolio.com/29293,2014-2015
Penn State U,Lecturers/Senior Lecturers in Business Writing PSU [22944],"University Park, PA 16802 ",https://apply.interfolio.com/29294,2014-2015
Tennessee Tech U,English Lecturer [22939],"Cookeville, TN 38505",https://apply.interfolio.com/29292,2014-2015
"U of Colorado, Colorado Springs",Visiting Assistant Professor--British Literature of the Long Eighteenth Century and Rhetoric/Writing [22952],"Colorado Springs, CO 80918 ",https://apply.interfolio.com/29316,2014-2015
U of Waterloo,Lecturer in Rhetoric and Writing Studies  [22943] ,"Waterloo, ON Canada ",https://apply.interfolio.com/29280,2014-2015
Alfaisal University,Assistant and/or Associate Professors of English [22964],"Riyadh, Saudi Arabia",https://apply.interfolio.com/29371,2014-2015
Hofstra U,Writing Center Administrator  [22954] ,"Hempstead, NY 11549",https://apply.interfolio.com/29203,2014-2015
"Lehman C, CUNY",Assistant Professor of English  [22963] ,"Bronx, NY 10468",https://apply.interfolio.com/29370,2014-2015
Whittier C,Visiting Assistant Professor of Journalism and New Media  [22959] ,"Whittier, CA 90608",https://apply.interfolio.com/29369,2014-2015
Brandeis U,Lecturer [22966],"Waltham, MA 02454",https://apply.interfolio.com/29434,2014-2015
C of the Canyons,English Instructor (Multiple Positions)  [22970] ,"Santa Clarita, CA 91355",https://apply.interfolio.com/29437,2014-2015
Columbia U,Lecturer in Discipline  [22975] ,"New York, NY 10027 ",https://apply.interfolio.com/29438,2014-2015
Hobart & William Smith Colleges,Visiting Instructor (One Year Temporary Position) Writing and Rhetoric Program [22969],"Geneva, NY 14456 ",https://apply.interfolio.com/29436,2014-2015
University of Rhode Island,Assistant Professor of Writing and Rhetoric [rhetmap 4],"Kingston, RI 02881",https://jobs.uri.edu/postings/280,2014-2015
Oklahoma State University ,Visiting Assistant Professor – Technical Writing/Composition  [22993] ,"Stillwater, OK 74078",https://apply.interfolio.com/29478,2014-2015
Oklahoma State University ,Visiting Assistant Professor – Technical Writing  [23031] ,"Stillwater, OK 74078",http://apply.interfolio.com/29551,2014-2015
"SU of New York, U at Albany",WCI Lecturers [23030],"Albany, NY 12222",https://apply.interfolio.com/29581,2014-2015
"U of Tennessee, Chattanooga",Lecturer of English [23039],"Chattanooga, TN 37403",https://apply.interfolio.com/29584,2014-2015
Oregon SU-Cascades Campus,Instructor - Writing  [23041] ,"Bend, OR 97701",https://apply.interfolio.com/29652,2014-2015
U of North Texas,Lecturer of English Composition  [23040] ,"Denton, TX 76203 ",https://apply.interfolio.com/29651,2014-2015
U of Pittsburgh,Lecturer in Composition  [23052] ,"Pittsburgh, PA 15260",https://apply.interfolio.com/29653,2014-2015
Ball SU,Contract Faculty Position--Writing Instructor  [23059] ,"Muncie, IN 47306",https://apply.interfolio.com/29715,2014-2015
Manhattan C,Visiting Professor/Instructor - One Year [23079],"Bronx, NY 10471",https://apply.interfolio.com/29796,2014-2015
Auburn U,Full Time Instructor  [23101] ,"Auburn University, AL 36849",https://apply.interfolio.com/29862,2014-2015
Columbia U,Lecturer in Discipline  [23102] ,"New York, NY 10027 ",https://apply.interfolio.com/29863,2014-2015
Seattle U,Instructor - Digital Cultures [rhetmap 5],"Seattle, WA 98122",https://jobs.seattleu.edu/postings/17765,2014-2015
"U Illinois, Chicago",Lecturer [23106],"Chicago, IL 60607",https://apply.interfolio.com/29927,2014-2015
Eureka C,Visiting Assistant Professor of American Literature [23111],"Eureka, IL 61530 ",https://apply.interfolio.com/30006,2014-2015
Eureka C,Visiting Assistant Professor of Rhetoric and Composition [23112],"Eureka, IL 61530 ",https://apply.interfolio.com/30007,2014-2015
U of Louisville,"Associate Director, University Writing Center, University of Louisville [23117]","Louisville, KY 40292 ",https://apply.interfolio.com/30012,2014-2015
U of South Alabama,tenure track Assistant Professor in Rhetoric/Composition [23115],"Mobile, AL 36688",https://apply.interfolio.com/30010,2014-2015
U of South Alabama,Non-Tenure Track Instructor [23116],"Mobile, AL 36688",https://apply.interfolio.com/30011,2014-2015
John Cabot University,Full-time tenure track faculty position in English Composition/Rhetoric  [23128] ,"Rome, Italy",https://apply.interfolio.com/30107,2014-2015
California Polytechnic SU,Full-Time Lecturer in English  [23129] ,"San Luis Obispo, CA 93407",https://apply.interfolio.com/30094,2014-2015
Georgia Regents U,Assistant Professor of English/Director of Freshman English  [23132] ,"Augusta, GA 30912",https://apply.interfolio.com/30178,2014-2015
American U of Kuwait,Faculty Openings AY2016-2017  [23143] ,Kuwait,https://apply.interfolio.com/30284,2014-2015
"U of Houston, Downtown","Lecturer, Composition  [23144] ","Houston, TX 77002",https://apply.interfolio.com/30285,2014-2015
"U of Houston, Downtown","Lecturer, Professional Writing  [23145] ","Houston, TX 77002",https://apply.interfolio.com/30286,2014-2015
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
